stdntid,female,white,black,asian,age,yearssmall,kinnercity,ksuburban,krural,ktwhite,gkthighdegree,gktyears,gkfreelunch,gkabsent,gktreadss,gktmathss,gktlstnss,gktwordss,1innercity,1suburban,1rural,1twhite,g1thighdegree,g1tyears,g1freelunch,g1absent,g1treadss,g1tmathss,g1tlstnss,g1twordss,g1readbsraw,g1mathbsraw,2innercity,2suburban,2rural,2twhite,g2thighdegree,g2tyears,g2freelunch,g2treadss,g2tmathss,g2tlstnss,g2twordss,g2readbsraw,g2mathbsraw,3innercity,3suburban,3rural,3twhite,3tblack,g3thighdegree,g3tyears,g3freelunch,g3absent,g3treadss,g3tmathss,g3tlstnss,g3twordss
15840,0.0,1,0,0,5.218450755320095,4,0,0,1,1,2.0,15.0,0.0,15.0,468.0,478.0,560.0,458.0,0,0,1,1,3.0,13.0,0.0,3.0,651.0,601.0,611.0,601.0,32.0,43.0,0,0,1,1,2.0,11.0,0.0,659.0,603.0,649.0,672.0,48.0,58.0,0,0,1,1,0,2.0,4.0,0.0,5.0,665.0,667.0,668.0,655.0
15841,0.0,1,0,0,5.207499127292142,4,0,0,1,1,2.0,19.0,1.0,6.0,398.0,454.0,532.0,391.0,0,0,1,1,2.0,7.0,1.0,0.0,544.0,515.0,536.0,536.0,25.0,36.0,0,0,1,1,2.0,32.0,1.0,571.0,540.0,556.0,621.0,42.0,51.0,0,0,1,1,0,2.0,17.0,1.0,8.0,585.0,577.0,584.0,581.0
15852,1.0,1,0,0,5.21023703429913,0,0,0,1,1,3.0,12.0,0.0,4.0,430.0,454.0,516.0,453.0,0,0,1,1,2.0,15.0,0.0,3.0,571.0,562.0,562.0,536.0,32.0,43.0,0,0,1,0,2.0,10.0,0.0,604.0,603.0,578.0,672.0,44.0,50.0,0,0,1,1,0,3.0,13.0,0.0,2.0,608.0,586.0,617.0,577.0
15853,1.0,1,0,0,5.19107168525021,0,0,0,1,1,2.0,8.0,0.0,3.0,419.0,489.0,532.0,427.0,0,0,1,1,3.0,20.0,0.0,1.0,521.0,572.0,543.0,524.0,31.0,44.0,0,0,1,1,2.0,5.0,0.0,579.0,596.0,593.0,553.0,43.0,54.0,0,0,1,1,0,2.0,3.0,0.0,3.0,614.0,596.0,599.0,635.0
15860,0.0,1,0,0,5.171906336201291,4,0,0,1,1,3.0,6.0,0.0,6.0,474.0,626.0,578.0,494.0,0,0,1,1,3.0,7.0,0.0,2.0,579.0,627.0,606.0,577.0,32.0,44.0,0,0,1,1,2.0,10.0,0.0,659.0,659.0,596.0,648.0,46.0,57.0,0,0,1,1,0,2.0,18.0,0.0,6.0,610.0,659.0,629.0,664.0
15863,0.0,0,1,0,5.240354011376003,0,0,1,0,1,2.0,0.0,0.0,17.0,434.0,454.0,528.0,435.0,0,1,0,0,2.0,2.0,1.0,3.0,471.0,520.0,543.0,470.0,32.0,42.0,0,1,0,1,3.0,8.0,1.0,517.0,531.0,548.0,515.0,23.0,38.0,0,1,0,1,0,2.0,18.0,1.0,12.0,582.0,556.0,580.0,584.0
15865,1.0,0,1,0,5.234878197362026,2,0,1,0,1,2.0,0.0,1.0,3.0,408.0,478.0,498.0,391.0,0,1,0,0,2.0,2.0,1.0,3.0,471.0,572.0,565.0,465.0,28.0,42.0,0,1,0,1,2.0,2.0,1.0,559.0,563.0,532.0,547.0,45.0,49.0,0,1,0,1,0,2.0,3.0,1.0,2.0,600.0,549.0,597.0,560.0
15868,0.0,1,0,0,5.22940238334805,3,0,1,0,1,2.0,12.0,0.0,11.0,442.0,494.0,554.0,458.0,0,1,0,1,2.0,8.0,0.0,6.0,495.0,538.0,577.0,524.0,25.0,41.0,0,1,0,1,2.0,1.0,0.0,536.0,615.0,631.0,547.0,31.0,58.0,0,1,0,1,0,3.0,8.0,0.0,0.0,606.0,642.0,646.0,599.0
15876,0.0,1,0,0,5.193809592257199,0,0,0,1,1,3.0,9.0,0.0,9.0,450.0,468.0,560.0,463.0,0,0,1,1,2.0,20.0,0.0,0.0,544.0,562.0,574.0,601.0,32.0,44.0,0,0,1,1,2.0,19.0,0.0,618.0,648.0,617.0,583.0,46.0,59.0,0,0,1,1,0,2.0,2.0,0.0,0.0,606.0,655.0,652.0,603.0
15877,0.0,1,0,0,5.193809592257199,0,0,0,1,1,3.0,9.0,0.0,12.0,450.0,468.0,560.0,463.0,0,0,1,1,2.0,20.0,0.0,0.0,524.0,515.0,562.0,536.0,32.0,43.0,0,0,1,1,2.0,19.0,0.0,569.0,596.0,602.0,574.0,42.0,56.0,0,0,1,1,0,2.0,2.0,0.0,0.0,604.0,614.0,612.0,591.0
15880,0.0,0,1,0,5.188333778243222,0,1,0,0,1,3.0,7.0,1.0,22.0,433.0,444.0,536.0,458.0,1,0,0,1,2.0,14.0,1.0,3.0,497.0,497.0,524.0,551.0,29.0,38.0,1,0,0,0,2.0,32.0,1.0,559.0,526.0,534.0,541.0,32.0,39.0,1,0,0,0,1,3.0,26.0,1.0,9.0,585.0,561.0,577.0,567.0
15885,0.0,1,0,0,5.234878197362026,0,0,0,1,1,2.0,13.0,0.0,15.0,424.0,473.0,571.0,435.0,0,0,1,1,2.0,21.0,0.0,11.0,564.0,549.0,574.0,536.0,25.0,42.0,0,0,1,1,2.0,14.0,0.0,627.0,611.0,631.0,605.0,46.0,56.0,0,0,1,1,0,3.0,9.0,0.0,2.0,654.0,655.0,663.0,664.0
15892,1.0,1,0,0,5.22940238334805,0,0,0,1,1,3.0,8.0,0.0,19.0,410.0,444.0,549.0,414.0,0,0,1,1,3.0,13.0,1.0,6.0,540.0,542.0,592.0,524.0,31.0,43.0,0,0,1,1,2.0,18.0,1.0,611.0,574.0,631.0,593.0,46.0,50.0,0,0,1,1,0,5.0,13.0,1.0,4.0,680.0,678.0,677.0,648.0
15893,0.0,1,0,0,5.221188662327084,4,0,0,1,1,2.0,5.0,1.0,4.0,447.0,489.0,549.0,444.0,0,0,1,1,3.0,15.0,1.0,1.0,533.0,545.0,588.0,536.0,30.0,43.0,0,0,1,1,3.0,14.0,1.0,608.0,603.0,606.0,583.0,39.0,51.0,0,0,1,1,0,2.0,14.0,1.0,0.0,665.0,648.0,649.0,676.0
15896,1.0,1,0,0,5.270470988452877,4,0,0,1,1,2.0,5.0,0.0,9.0,434.0,484.0,545.0,440.0,0,0,1,1,3.0,15.0,0.0,4.0,509.0,535.0,568.0,499.0,29.0,41.0,0,0,1,1,3.0,14.0,0.0,588.0,584.0,631.0,605.0,43.0,57.0,0,0,1,1,0,2.0,14.0,0.0,2.0,636.0,645.0,640.0,603.0
15898,0.0,1,0,0,5.1992854062711755,1,0,0,1,1,2.0,13.0,1.0,8.0,514.0,484.0,524.0,593.0,0,0,1,1,2.0,0.0,1.0,2.0,604.0,562.0,551.0,577.0,31.0,43.0,0,0,1,1,2.0,1.0,1.0,669.0,626.0,599.0,672.0,44.0,55.0,0,0,1,1,0,2.0,5.0,1.0,0.0,686.0,691.0,646.0,691.0
15902,0.0,1,0,0,5.251305639403958,0,0,0,1,1,3.0,15.0,1.0,17.0,495.0,547.0,549.0,494.0,0,0,1,1,3.0,13.0,0.0,13.0,651.0,653.0,588.0,601.0,32.0,44.0,0,0,1,1,2.0,18.0,0.0,650.0,626.0,626.0,593.0,48.0,60.0,0,0,1,1,0,2.0,24.0,0.0,4.0,675.0,700.0,646.0,676.0
15903,1.0,1,0,0,5.237616104369015,0,0,0,1,1,2.0,3.0,0.0,8.0,474.0,626.0,671.0,463.0,0,0,1,1,3.0,13.0,0.0,14.0,548.0,612.0,601.0,577.0,32.0,44.0,0,0,1,1,2.0,18.0,0.0,631.0,587.0,642.0,672.0,45.0,59.0,0,0,1,1,0,2.0,24.0,0.0,14.0,702.0,667.0,652.0,676.0
15905,0.0,1,0,0,5.188333778243222,0,0,0,1,1,2.0,9.0,1.0,15.0,470.0,576.0,671.0,480.0,0,0,1,1,3.0,16.0,1.0,6.0,604.0,584.0,588.0,551.0,32.0,44.0,0,0,1,0,2.0,31.0,1.0,611.0,593.0,677.0,648.0,48.0,58.0,0,0,1,1,0,3.0,5.0,0.0,7.0,641.0,648.0,640.0,641.0
15906,1.0,1,0,0,5.182857964229245,0,0,0,1,1,2.0,9.0,1.0,7.0,424.0,528.0,549.0,410.0,0,0,1,0,3.0,11.0,1.0,7.0,509.0,529.0,606.0,506.0,30.0,44.0,0,0,1,1,2.0,7.0,1.0,566.0,593.0,596.0,553.0,43.0,59.0,0,0,1,1,0,3.0,17.0,1.0,6.0,620.0,610.0,627.0,655.0
15907,1.0,0,1,0,5.174644243208279,0,0,0,1,1,2.0,9.0,1.0,3.0,436.0,484.0,512.0,431.0,0,0,1,0,3.0,11.0,1.0,5.0,521.0,486.0,565.0,514.0,29.0,40.0,0,0,1,1,2.0,7.0,1.0,596.0,557.0,562.0,574.0,40.0,51.0,0,0,1,1,0,3.0,9.0,1.0,8.0,620.0,588.0,597.0,655.0
15909,1.0,1,0,0,5.202023313278165,0,0,0,1,1,2.0,2.0,0.0,4.0,445.0,489.0,540.0,435.0,0,0,1,1,2.0,0.0,0.0,1.0,527.0,532.0,538.0,536.0,30.0,44.0,0,0,1,1,2.0,16.0,0.0,614.0,596.0,593.0,621.0,45.0,59.0,0,0,1,1,0,2.0,1.0,0.0,3.0,614.0,642.0,612.0,611.0
15913,1.0,1,0,0,5.22940238334805,1,0,0,1,1,3.0,13.0,0.0,17.0,430.0,494.0,607.0,410.0,0,0,1,1,2.0,7.0,0.0,4.0,579.0,529.0,592.0,536.0,32.0,43.0,0,0,1,1,2.0,8.0,0.0,614.0,593.0,636.0,621.0,47.0,58.0,0,0,1,0,1,3.0,15.0,0.0,0.0,654.0,629.0,656.0,629.0
15914,0.0,1,0,0,5.226664476341061,0,0,0,1,1,3.0,16.0,0.0,10.0,510.0,547.0,571.0,512.0,0,0,1,1,2.0,9.0,0.0,9.0,590.0,612.0,625.0,577.0,32.0,44.0,0,0,1,1,2.0,23.0,0.0,627.0,659.0,631.0,672.0,46.0,59.0,0,0,1,1,0,3.0,15.0,0.0,3.0,665.0,700.0,649.0,664.0
15917,0.0,1,0,0,5.218450755320095,0,0,0,1,1,2.0,3.0,1.0,14.0,414.0,520.0,549.0,401.0,0,0,1,1,3.0,9.0,1.0,3.0,505.0,553.0,625.0,514.0,31.0,44.0,0,0,1,0,2.0,31.0,1.0,544.0,582.0,613.0,536.0,39.0,55.0,0,0,1,1,0,2.0,0.0,1.0,10.0,588.0,648.0,619.0,603.0
15919,0.0,1,0,0,5.215712848313107,0,0,0,1,1,2.0,10.0,0.0,4.0,500.0,500.0,520.0,502.0,0,0,1,1,2.0,9.0,0.0,4.0,536.0,549.0,574.0,499.0,31.0,39.0,0,0,1,1,2.0,23.0,0.0,611.0,570.0,593.0,605.0,43.0,55.0,0,0,1,1,0,3.0,15.0,0.0,2.0,597.0,597.0,599.0,664.0
15922,1.0,1,0,0,5.202023313278165,1,0,0,1,1,2.0,1.0,0.0,5.0,425.0,454.0,545.0,405.0,0,0,1,1,3.0,11.0,0.0,4.0,558.0,572.0,611.0,536.0,28.0,43.0,0,0,1,1,2.0,2.0,0.0,614.0,584.0,622.0,567.0,46.0,55.0,0,0,1,1,0,3.0,15.0,0.0,4.0,661.0,624.0,637.0,655.0
15926,0.0,1,0,0,5.185595871236234,0,0,0,1,1,2.0,14.0,0.0,3.0,437.0,500.0,540.0,423.0,0,0,1,1,3.0,13.0,0.0,9.0,604.0,627.0,577.0,601.0,30.0,38.0,0,0,1,1,3.0,8.0,0.0,631.0,639.0,622.0,605.0,43.0,60.0,0,0,1,1,0,2.0,19.0,0.0,14.0,624.0,606.0,637.0,655.0
15927,1.0,0,1,0,5.1773821502152675,4,0,0,1,1,3.0,8.0,1.0,3.0,413.0,468.0,494.0,418.0,0,0,1,1,2.0,7.0,1.0,14.0,436.0,474.0,519.0,416.0,20.0,38.0,0,0,1,1,2.0,0.0,1.0,481.0,517.0,543.0,478.0,32.0,35.0,0,0,1,1,0,3.0,12.0,1.0,7.0,572.0,579.0,577.0,570.0
15932,1.0,1,0,0,5.226664476341061,4,0,0,1,1,2.0,21.0,0.0,3.0,400.0,423.0,498.0,401.0,0,0,1,1,3.0,4.0,0.0,0.0,471.0,484.0,517.0,465.0,18.0,37.0,0,0,1,0,3.0,29.0,0.0,562.0,568.0,572.0,567.0,32.0,52.0,0,0,1,1,0,3.0,11.0,0.0,4.0,595.0,588.0,643.0,591.0
15934,1.0,1,0,0,5.21023703429913,0,0,0,1,0,3.0,8.0,0.0,6.0,431.0,478.0,520.0,453.0,0,0,1,1,2.0,8.0,0.0,0.0,530.0,549.0,565.0,506.0,27.0,43.0,0,0,1,1,2.0,13.0,0.0,614.0,607.0,613.0,621.0,46.0,57.0,0,0,1,1,0,3.0,4.0,0.0,2.0,631.0,678.0,683.0,624.0
15935,0.0,0,1,0,5.204761220285153,0,0,0,1,1,3.0,13.0,1.0,16.0,393.0,423.0,509.0,414.0,0,0,1,1,2.0,2.0,1.0,15.0,503.0,505.0,562.0,499.0,26.0,37.0,0,0,1,1,2.0,23.0,1.0,596.0,563.0,610.0,574.0,38.0,54.0,0,0,1,1,0,3.0,15.0,1.0,3.0,602.0,596.0,627.0,641.0
15936,0.0,1,0,0,5.202023313278165,0,0,0,1,1,3.0,3.0,0.0,13.0,418.0,513.0,528.0,405.0,0,0,1,1,3.0,11.0,0.0,7.0,571.0,545.0,574.0,577.0,30.0,44.0,0,0,1,1,6.0,15.0,0.0,631.0,587.0,626.0,621.0,44.0,57.0,0,0,1,1,0,3.0,8.0,0.0,9.0,626.0,659.0,624.0,641.0
15937,1.0,1,0,0,5.196547499264187,1,0,0,1,1,2.0,3.0,0.0,16.0,424.0,494.0,512.0,401.0,0,0,1,1,2.0,0.0,0.0,9.0,530.0,549.0,568.0,493.0,27.0,43.0,0,0,1,1,2.0,1.0,0.0,569.0,615.0,636.0,560.0,45.0,58.0,0,0,1,1,0,2.0,24.0,0.0,5.0,654.0,678.0,646.0,664.0
15942,0.0,1,0,0,5.223926569334073,0,0,0,1,1,4.0,12.0,1.0,8.0,428.0,463.0,540.0,405.0,0,0,1,1,2.0,16.0,1.0,2.0,558.0,542.0,559.0,536.0,31.0,44.0,0,0,1,1,2.0,15.0,1.0,599.0,620.0,587.0,648.0,46.0,58.0,0,0,1,1,0,2.0,15.0,1.0,2.0,639.0,651.0,617.0,629.0
15943,0.0,1,0,0,5.215712848313107,0,0,0,1,1,3.0,13.0,0.0,17.0,428.0,506.0,554.0,449.0,0,0,1,1,2.0,11.0,0.0,10.0,530.0,601.0,580.0,551.0,29.0,43.0,0,0,1,1,3.0,13.0,0.0,586.0,596.0,606.0,605.0,43.0,56.0,0,0,1,1,0,3.0,17.0,0.0,5.0,612.0,636.0,663.0,584.0
15945,1.0,1,0,0,5.3005879655297505,4,0,0,1,1,2.0,7.0,1.0,0.0,465.0,528.0,528.0,458.0,0,0,1,1,2.0,7.0,1.0,6.0,558.0,567.0,554.0,536.0,29.0,44.0,0,0,1,1,2.0,20.0,1.0,599.0,620.0,593.0,593.0,43.0,57.0,0,0,1,1,0,2.0,20.0,1.0,17.0,592.0,618.0,599.0,615.0
15949,1.0,1,0,0,5.270470988452877,3,0,0,1,1,3.0,13.0,0.0,30.0,419.0,459.0,516.0,418.0,0,0,1,1,2.0,2.0,0.0,1.0,514.0,532.0,548.0,506.0,24.0,39.0,0,0,1,1,3.0,14.0,0.0,568.0,545.0,567.0,567.0,38.0,48.0,0,0,1,0,1,2.0,16.0,0.0,1.0,592.0,591.0,586.0,581.0
15950,1.0,1,0,0,5.270470988452877,0,0,0,1,0,2.0,13.0,0.0,23.0,419.0,459.0,516.0,418.0,0,0,1,1,2.0,11.0,0.0,10.0,521.0,507.0,551.0,551.0,23.0,41.0,0,0,1,1,3.0,13.0,0.0,552.0,565.0,551.0,547.0,35.0,53.0,0,0,1,1,0,3.0,17.0,0.0,0.0,575.0,597.0,582.0,560.0
15952,0.0,1,0,0,5.369035640704463,4,0,0,1,1,2.0,15.0,0.0,1.0,497.0,484.0,565.0,502.0,0,0,1,1,3.0,11.0,0.0,2.0,651.0,584.0,634.0,601.0,32.0,42.0,0,0,1,1,3.0,14.0,0.0,599.0,620.0,649.0,621.0,46.0,59.0,0,0,1,1,0,3.0,10.0,0.0,0.0,686.0,684.0,689.0,664.0
15956,0.0,1,0,0,5.251305639403958,0,0,0,1,1,2.0,12.0,1.0,10.0,442.0,468.0,545.0,440.0,0,0,1,1,2.0,39.0,1.0,7.0,564.0,567.0,574.0,577.0,25.0,44.0,0,0,1,1,2.0,9.0,1.0,659.0,626.0,599.0,672.0,46.0,59.0,0,0,1,1,0,2.0,16.0,1.0,5.0,665.0,726.0,640.0,717.0
15957,1.0,1,0,0,5.251305639403958,0,0,0,1,1,3.0,11.0,0.0,2.0,450.0,520.0,578.0,458.0,0,0,1,1,5.0,18.0,0.0,5.0,629.0,553.0,588.0,601.0,32.0,43.0,0,0,1,1,2.0,33.0,0.0,614.0,587.0,606.0,593.0,43.0,59.0,0,0,1,1,0,2.0,7.0,0.0,2.0,641.0,626.0,643.0,655.0
15960,1.0,1,0,0,5.284160523487819,4,0,0,1,1,2.0,3.0,1.0,10.0,430.0,500.0,520.0,410.0,0,0,1,1,5.0,17.0,1.0,2.0,490.0,526.0,551.0,470.0,27.0,44.0,0,0,1,1,5.0,17.0,1.0,547.0,607.0,581.0,520.0,42.0,59.0,0,0,1,1,0,5.0,13.0,1.0,9.0,599.0,579.0,612.0,584.0
15962,0.0,1,0,0,5.270470988452877,0,0,0,1,1,3.0,13.0,0.0,16.0,430.0,468.0,524.0,431.0,0,0,1,1,5.0,18.0,0.0,13.0,558.0,518.0,538.0,577.0,31.0,43.0,0,0,1,1,2.0,33.0,0.0,604.0,587.0,570.0,621.0,42.0,55.0,0,0,1,1,0,2.0,7.0,0.0,2.0,593.0,639.0,603.0,595.0
15963,1.0,1,0,0,5.322491221585659,0,0,0,1,1,3.0,9.0,1.0,11.0,445.0,478.0,536.0,444.0,0,0,1,1,3.0,20.0,1.0,18.0,553.0,572.0,601.0,536.0,31.0,44.0,0,0,1,1,2.0,11.0,1.0,627.0,568.0,626.0,621.0,47.0,58.0,0,0,1,1,0,3.0,13.0,1.0,6.0,647.0,606.0,663.0,648.0
15967,0.0,0,1,0,5.245829825389981,0,0,1,0,0,2.0,12.0,0.0,1.0,428.0,463.0,501.0,427.0,0,1,0,0,2.0,2.0,0.0,8.0,558.0,549.0,562.0,551.0,28.0,40.0,0,1,0,1,2.0,9.0,0.0,608.0,563.0,567.0,567.0,43.0,56.0,0,1,0,1,0,3.0,28.0,0.0,6.0,616.0,610.0,584.0,611.0
15971,1.0,1,0,0,5.10072075401959,4,0,0,0,1,2.0,11.0,0.0,8.0,456.0,468.0,512.0,458.0,0,0,0,1,3.0,19.0,0.0,15.0,527.0,567.0,580.0,524.0,31.0,43.0,0,0,0,1,3.0,12.0,0.0,611.0,620.0,593.0,605.0,39.0,57.0,0,0,0,1,0,2.0,2.0,0.0,20.0,644.0,672.0,649.0,629.0
15972,1.0,1,0,0,5.097982847012601,4,0,0,0,1,2.0,11.0,1.0,4.0,398.0,449.0,498.0,386.0,0,0,0,1,3.0,19.0,1.0,10.0,466.0,520.0,538.0,481.0,30.0,42.0,0,0,0,1,3.0,12.0,1.0,552.0,526.0,543.0,560.0,34.0,45.0,0,0,0,1,0,2.0,2.0,1.0,20.0,582.0,577.0,580.0,560.0
15973,0.0,1,0,0,5.056914241907774,4,0,0,0,1,2.0,11.0,0.0,3.0,431.0,463.0,520.0,435.0,0,0,0,1,3.0,19.0,0.0,2.0,579.0,562.0,596.0,551.0,32.0,43.0,0,0,0,1,3.0,12.0,0.0,591.0,568.0,593.0,560.0,44.0,52.0,0,0,0,1,0,2.0,2.0,0.0,1.0,639.0,639.0,624.0,635.0
15985,0.0,0,1,0,5.221188662327084,4,1,0,0,1,2.0,2.0,1.0,7.0,413.0,449.0,498.0,386.0,1,0,0,0,2.0,2.0,1.0,5.0,480.0,479.0,506.0,446.0,29.0,40.0,1,0,0,0,3.0,8.0,1.0,539.0,557.0,584.0,530.0,39.0,54.0,1,0,0,0,1,3.0,14.0,1.0,2.0,608.0,594.0,593.0,599.0
15991,1.0,0,1,0,5.045962613879819,4,0,1,0,0,2.0,11.0,0.0,4.0,422.0,468.0,524.0,427.0,0,1,0,1,2.0,4.0,0.0,10.0,527.0,520.0,541.0,524.0,32.0,43.0,0,1,0,1,2.0,28.0,0.0,637.0,639.0,590.0,672.0,44.0,58.0,0,1,0,1,0,2.0,11.0,0.0,2.0,650.0,648.0,615.0,664.0
16017,1.0,0,1,0,5.341656570634578,4,0,1,0,0,2.0,12.0,1.0,1.0,413.0,429.0,501.0,396.0,0,1,0,0,2.0,1.0,1.0,1.0,533.0,510.0,574.0,524.0,28.0,37.0,0,1,0,1,3.0,11.0,1.0,604.0,596.0,596.0,583.0,47.0,58.0,0,1,0,1,0,2.0,8.0,0.0,1.0,622.0,616.0,610.0,599.0
16026,1.0,1,0,0,5.188333778243222,0,0,0,1,1,2.0,5.0,0.0,12.0,507.0,506.0,571.0,502.0,0,0,1,1,3.0,10.0,0.0,11.0,604.0,653.0,596.0,577.0,30.0,44.0,0,0,1,1,2.0,13.0,0.0,618.0,626.0,610.0,672.0,46.0,58.0,0,0,1,1,0,2.0,30.0,0.0,6.0,675.0,659.0,632.0,676.0
16032,0.0,1,0,0,5.243091918382992,1,0,0,1,1,2.0,9.0,0.0,15.0,448.0,506.0,540.0,480.0,0,0,1,1,3.0,2.0,0.0,8.0,651.0,592.0,625.0,601.0,32.0,44.0,0,0,1,1,3.0,12.0,0.0,650.0,699.0,613.0,672.0,47.0,60.0,0,0,1,1,0,3.0,1.0,0.0,1.0,657.0,651.0,624.0,676.0
16039,1.0,1,0,0,5.240354011376003,4,0,0,1,1,3.0,13.0,1.0,7.0,463.0,536.0,607.0,480.0,0,0,1,1,3.0,14.0,1.0,9.0,629.0,601.0,611.0,601.0,31.0,44.0,0,0,1,1,3.0,17.0,1.0,659.0,674.0,692.0,648.0,47.0,59.0,0,0,1,1,0,2.0,10.0,1.0,4.0,675.0,684.0,696.0,676.0
16040,0.0,1,0,0,5.237616104369015,4,0,0,1,1,3.0,13.0,0.0,3.0,405.0,459.0,505.0,391.0,0,0,1,1,3.0,14.0,0.0,3.0,509.0,505.0,546.0,514.0,29.0,41.0,0,0,1,1,3.0,17.0,0.0,559.0,557.0,581.0,583.0,42.0,60.0,0,0,1,1,0,3.0,19.0,0.0,7.0,622.0,561.0,584.0,615.0
16041,1.0,1,0,0,5.234878197362026,4,0,0,0,1,3.0,7.0,1.0,1.0,448.0,506.0,545.0,449.0,0,0,0,1,2.0,27.0,1.0,3.0,536.0,557.0,588.0,536.0,32.0,42.0,0,0,0,1,2.0,22.0,1.0,604.0,620.0,596.0,593.0,35.0,58.0,0,0,0,1,0,2.0,8.0,1.0,4.0,600.0,667.0,627.0,635.0
16042,0.0,1,0,0,5.226664476341061,0,0,0,1,1,3.0,12.0,0.0,19.0,458.0,468.0,554.0,463.0,0,0,1,1,3.0,9.0,0.0,11.0,519.0,512.0,574.0,514.0,27.0,38.0,0,0,1,1,2.0,13.0,0.0,611.0,574.0,642.0,605.0,46.0,52.0,0,0,1,1,0,2.0,15.0,0.0,10.0,657.0,659.0,672.0,717.0
16044,0.0,1,0,0,5.223926569334073,3,0,0,0,1,2.0,11.0,0.0,13.0,447.0,463.0,482.0,453.0,0,0,0,1,2.0,27.0,0.0,3.0,548.0,510.0,529.0,551.0,25.0,38.0,0,0,0,1,2.0,22.0,0.0,559.0,536.0,564.0,672.0,26.0,34.0,0,0,0,1,0,2.0,8.0,0.0,6.0,624.0,582.0,612.0,676.0
16046,1.0,1,0,0,5.223926569334073,0,0,0,0,1,2.0,14.0,0.0,20.0,470.0,500.0,524.0,480.0,0,0,0,1,2.0,10.0,0.0,28.0,514.0,507.0,580.0,514.0,28.0,40.0,0,0,0,1,3.0,19.0,0.0,582.0,557.0,617.0,583.0,39.0,54.0,0,0,0,1,0,3.0,16.0,0.0,17.0,599.0,597.0,668.0,574.0
16051,0.0,1,0,0,5.1992854062711755,0,0,0,1,1,2.0,13.0,0.0,16.0,425.0,444.0,505.0,405.0,0,0,1,1,2.0,7.0,0.0,5.0,519.0,526.0,517.0,460.0,24.0,44.0,0,0,1,1,2.0,1.0,0.0,568.0,541.0,578.0,583.0,43.0,49.0,0,0,1,1,0,2.0,7.0,0.0,5.0,618.0,603.0,610.0,629.0
16054,0.0,1,0,0,5.174644243208279,0,0,0,0,1,2.0,5.0,0.0,19.0,427.0,454.0,524.0,435.0,0,0,0,1,2.0,10.0,1.0,4.0,521.0,518.0,546.0,499.0,29.0,43.0,0,0,0,1,3.0,19.0,1.0,593.0,603.0,567.0,605.0,42.0,55.0,0,0,0,1,0,3.0,16.0,1.0,6.0,612.0,583.0,588.0,620.0
16056,0.0,1,0,0,5.248567732396969,0,0,0,1,1,2.0,15.0,1.0,9.0,433.0,528.0,528.0,440.0,0,0,1,1,2.0,2.0,0.0,8.0,524.0,545.0,554.0,514.0,26.0,41.0,0,0,1,1,2.0,19.0,0.0,545.0,593.0,587.0,525.0,38.0,59.0,0,0,1,1,0,2.0,0.0,0.0,3.0,599.0,636.0,627.0,615.0
16057,1.0,1,0,0,5.21023703429913,0,0,0,1,1,2.0,9.0,1.0,38.0,437.0,478.0,505.0,458.0,0,0,1,0,3.0,11.0,1.0,8.0,571.0,518.0,565.0,601.0,30.0,42.0,0,0,1,1,2.0,7.0,1.0,622.0,593.0,578.0,583.0,47.0,53.0,0,0,1,1,0,3.0,17.0,1.0,2.0,670.0,614.0,612.0,691.0
16060,0.0,1,0,0,5.171906336201291,4,0,0,1,1,2.0,22.0,1.0,13.0,424.0,484.0,509.0,418.0,0,0,1,1,2.0,9.0,0.0,2.0,564.0,572.0,611.0,601.0,31.0,44.0,0,0,1,1,2.0,0.0,1.0,588.0,559.0,596.0,648.0,47.0,55.0,0,0,1,1,0,2.0,7.0,1.0,1.0,592.0,616.0,619.0,607.0
16062,1.0,1,0,0,5.169168429194302,0,0,0,1,1,2.0,8.0,0.0,5.0,445.0,513.0,516.0,449.0,0,0,1,0,2.0,14.0,0.0,3.0,533.0,538.0,559.0,514.0,26.0,40.0,0,0,1,1,3.0,8.0,0.0,602.0,593.0,596.0,605.0,44.0,60.0,0,0,1,1,0,2.0,11.0,0.0,8.0,612.0,626.0,617.0,629.0
16065,1.0,0,1,0,5.166430522187314,4,0,0,0,1,3.0,12.0,1.0,0.0,391.0,418.0,498.0,391.0,0,0,0,1,2.0,12.0,1.0,0.0,478.0,484.0,529.0,486.0,23.0,38.0,0,0,0,1,3.0,16.0,1.0,535.0,512.0,534.0,560.0,30.0,46.0,0,0,0,1,0,3.0,9.0,0.0,0.0,564.0,543.0,559.0,549.0
16072,1.0,1,0,0,5.111672382047543,0,0,1,0,1,2.0,7.0,0.0,3.0,416.0,454.0,520.0,410.0,0,1,0,1,3.0,8.0,0.0,0.0,483.0,529.0,556.0,475.0,25.0,39.0,0,1,0,1,3.0,22.0,0.0,622.0,611.0,642.0,605.0,47.0,55.0,0,1,0,1,0,3.0,15.0,0.0,1.0,593.0,631.0,615.0,577.0
16074,0.0,1,0,0,5.171906336201291,4,0,1,0,1,2.0,0.0,0.0,8.0,450.0,489.0,595.0,444.0,0,1,0,1,2.0,9.0,0.0,3.0,629.0,601.0,685.0,577.0,31.0,44.0,0,1,0,1,2.0,15.0,0.0,622.0,659.0,656.0,621.0,46.0,58.0,0,1,0,1,0,2.0,6.0,0.0,5.0,680.0,659.0,683.0,664.0
